Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
164-615-630-691-802,Titelei/Inhaltsverzeichnis,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,2,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-2-i,,10.5771/0943-7444-1981-2-i,,,0,,0
167-273-888-478-250,"BELKE, W., GRAICHEN, D., STARRUSS, M.: Nicht metrische Klassifizierung von Informationen. Theorie und Anwendung. (Non-metric classification of informa tion. Theory and application.) (In German.) Berlin: Akademie-Verlag 1979. VIII, 147 p., M 20,-",,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,1,42,42,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-42,,10.5771/0943-7444-1981-1-42,,,0,,0
169-380-348-733-19X,Titelei/Inhaltsverzeichnis,,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,3,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-3-i,,10.5771/0943-7444-1980-3-i,,,0,,0
169-828-366-734-324,A procedure for comparing documentation language applications: the transformed Zipf curve,,1982,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,H. Peter Ohly,,9,3,125,128,Zipf's law; Information retrieval; Computer science; Documentation,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-125,http://dx.doi.org/10.5771/0943-7444-1982-3-125,,10.5771/0943-7444-1982-3-125,2889618761,,0,,2
173-727-367-447-927,Infoterm News,,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,1,29,32,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1-29,,10.5771/0943-7444-1980-1-29,,,0,,0
175-126-492-081-484,"Classification Literature 7 (1980) No. 1, Nos. 5112–5476",,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,1,37,54,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1-37,,10.5771/0943-7444-1980-1-37,,,0,,0
176-371-819-734-455,"R. Dobbener: Foundations of Numerical Taxonomy based on Mixed Variables. (In German, review in English) (J. Krauth)",,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,1,43,44,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-43,,10.5771/0943-7444-1984-1-43,,,0,,0
177-655-238-756-155,Classification Literature,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,1,47,62,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-47,,10.5771/0943-7444-1981-1-47,,,0,,0
180-762-526-546-306,A. Alphabetical Index,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,3,181,182,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-181,,10.5771/0943-7444-1982-3-181,,,0,,0
186-568-456-134-945,"ILLIG, A.: Konkurrenzanalyse mit Hilfe multivariater Klassifikation. (Competitor-analysis with the aid of mul tivariate classification procedures) (In German). Thun Frankfurt: Verlag Harri Deutsch 1980. 170 p., DM 29,80",,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,1,43,44,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-43-1,,10.5771/0943-7444-1981-1-43-1,,,0,,0
187-515-345-196-403,Kooperation in der Klassification (H. Wellisch),,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,1,33,33,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1-33,,10.5771/0943-7444-1980-1-33,,,0,,0
187-931-704-994-267,Who’ s Who in Classification and Indexing,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,125,125,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-125,,10.5771/0943-7444-1981-3-125,,,0,,0
189-608-193-372-61X,FID/CR News 5,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,2,97,100,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-2-97,,10.5771/0943-7444-1982-2-97,,,0,,0
191-352-595-270-937,Letter to the Editor,,1983,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,10,1,44,44,,,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-44,,10.5771/0943-7444-1983-1-44,,,0,,1
192-908-155-901-19X,BSI ROOT Thesaurus (I. Dahlberg),,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,172,172,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-172,,10.5771/0943-7444-1981-3-172,,,0,,0
193-170-717-668-640,,,1981,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-2,,10.5771/0943-7444-1981-2,,,0,,0
196-354-663-762-185,"Rowley, J. E.: Abstracting and indexing (H. H. Wellisch)",,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,2,106,107,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-2-106,,10.5771/0943-7444-1982-2-106,,,0,,0
197-759-184-657-144,"Ambrosi, K.: Aggregation and identification in numerical taxonomy (in German) (Bock, in Engl.)",,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,3,165,165,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-165,,10.5771/0943-7444-1982-3-165,,,0,,0
199-672-077-232-512,Cocta News,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,3,162,164,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-162,,10.5771/0943-7444-1982-3-162,,,0,,0
