Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
116-885-491-678-809,Titelei/Inhaltsverzeichnis,,2015,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,42,2,69,70,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-2-69,,10.5771/0943-7444-2015-2-69,,,0,,0
117-393-891-995-497,,,2015,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,42,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-2,,10.5771/0943-7444-2015-2,,,0,,0
118-102-398-817-762,BISAC: Book industry standards and communications,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Daniel Martínez-Ávila,"Sao Paulo State Univ, UNESP, Grad Sch Informat Sci, Av Hygino Muzzi Filho 737, BR-17525900 Sao Paulo, Brazil",43,8,655,662,Publishing; Library science; Political science; Library classification,,,,,http://dx.doi.org/10.5771/0943-7444-2016-8-655 https://repositorio.unesp.br/handle/11449/169530,http://dx.doi.org/10.5771/0943-7444-2016-8-655,,10.5771/0943-7444-2016-8-655,2801078757,,0,,3
119-699-635-210-691,Laying the Ground for DOLMEN: Offering a Simple Standardization Starts with Understanding What Museums Do,,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Alexandre Fortier; Elaine Ménard,,44,7,485,493,Engineering; Architectural engineering; Standardization; Laying,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-7-485,http://dx.doi.org/10.5771/0943-7444-2017-7-485,,10.5771/0943-7444-2017-7-485,2776297553,,0,,0
119-828-100-009-826,"Numbers, instruments and hands: the impact of faceted analytical theory on classifying music ensembles",,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Deborah Lee,"This article considers a particularly knotty aspect of classifying notated music: the classification of instrumental ensembles, where the term ensemblesis defined as music written for multiple players with only one player per part. Facet analysis is used to examine this area of music classification and as the basis of a model for classifying ensembles. The conceptual analysis is aided by examples drawn from two classification schemes, British Catalogue of Music Classification (BCMC) and Flexible Classification. First, this exploration reveals that there are conceptually four sub-facets for classifying instrument ensembles, and that the omission of any of these sub-facets causes issues within classification schemes. Next, the different type of relationships between pairs of these sub-facets is delineated, including hierarchical and associative relationships. The classification of ensembles is depicted in a novel way, as a series of inter-connected relationships between sub-facets. Finally, the article ascertains exactly what is being counted, including introducing potential extra sets of sub-facets pertaining to performers and hands. So, facet analysis helps to create a model for classifying instrumental ensembles which provides a novel solution to this historically problematic area of music classification, as well as suggesting a potentially generalizable new way of thinking about complex relationships between sub-facets",44,6,405,415,Classification scheme; Artificial intelligence; Associative property; Natural language processing; Computer science,,,,,https://core.ac.uk/display/141438885 https://openaccess.city.ac.uk/18645/,http://dx.doi.org/10.5771/0943-7444-2017-6-405,,10.5771/0943-7444-2017-6-405,2772855883,,0,,0
119-894-047-903-305,Titelei/Inhaltsverzeichnis,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,2,81,82,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-2-81,,10.5771/0943-7444-2017-2-81,,,0,,0
120-153-159-770-313,"Global and Local Knowledge Organization, Copenhagen, August 12, 2015",,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Daniel Martínez-Ávila,,42,6,470,473,Political science; Knowledge organization; Public administration,,,,,https://repositorio.unesp.br/bitstream/11449/161124/1/WOS000368046600009.pdf http://dx.doi.org/10.5771/0943-7444-2015-6-470 https://repositorio.unesp.br/handle/11449/161124,http://dx.doi.org/10.5771/0943-7444-2015-6-470,,10.5771/0943-7444-2015-6-470,2806548065,,0,,0
120-767-088-360-769,Encoding Multilingual Knowledge Systems in the Digital Age: The Getty Vocabularies,2015-06-14,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Murtha Baca; Melissa Gill,"This paper gives an overview of the history, development, and structure of the electronic thesauri produced and maintained by the Getty Research Institute (GRI). We describe the evolution of the Art and Architecture Thesaurus (AAT), the Getty Thesaurus of Geographic Names (TGN), and the Union List of Artist Names (ULAN) as multilingual, cross-cultural knowledge organization systems (KOS); the factors that make them unique; and their potential, when expressed as Linked Open Data (LOD) to play a key role in the Semantic Web.",42,4,232,243,Knowledge-based systems; Architecture; Encoding (memory); World Wide Web; Semantic Web; Knowledge organization; Computer science; Linked data,,,,,http://dx.doi.org/10.5771/0943-7444-2015-4-232 https://www.nomos-elibrary.de/10.5771/0943-7444-2015-4-232/encoding-multilingual-knowledge-systems-in-the-digital-age-the-getty-vocabularies-volume-42-2015-issue-4 https://dx.doi.org/10.5771/0943-7444-2015-4-232 http://journals.lib.washington.edu/index.php/nasko/article/view/15179,http://dx.doi.org/10.5771/0943-7444-2015-4-232,,10.5771/0943-7444-2015-4-232,2797376168,,0,055-776-417-431-345; 065-569-211-591-459; 092-736-012-017-002; 101-866-846-524-326; 172-301-555-331-046,8
121-105-799-389-465,Ideal Language,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Steven Laporte,,45,7,586,608,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-7-586,,10.5771/0943-7444-2018-7-586,,,0,,0
122-181-046-507-093,The Nature of Information and Its Influence in Human Cultures,,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Emilia Currás,,41,1,92,95,Computer science; Communication,,,,,http://dx.doi.org/10.5771/0943-7444-2014-1-92,http://dx.doi.org/10.5771/0943-7444-2014-1-92,,10.5771/0943-7444-2014-1-92,2811010165,,0,,1
122-409-259-267-482,,,2018,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,4,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-4,,10.5771/0943-7444-2018-4,,,0,,0
122-729-464-549-81X,The Search Value Added by Professional Indexing to a Bibliographic Database,,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Philip Hider,,45,1,23,32,Information retrieval; Bibliographic database; Computer science; Search engine indexing,,,,,https://researchoutput.csu.edu.au/en/publications/the-search-value-added-by-professional-indexing-to-a-bibliographi-3,http://dx.doi.org/10.5771/0943-7444-2018-1-23,,10.5771/0943-7444-2018-1-23,2791791808,,0,,0
122-790-951-486-150,"Theoretical Dialogs About Ethical Issues in Knowledge Organization: Garcia Gutierrez, Hudon, Beghtol, and Olson",,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,José Augusto Chaves Guimarães; Fabio Assis Pinho; Suellen Oliveira Milani,"Graduate School of Information Science Sao Paulo State University - UNESP, Avenida Hygino Muzzi Filho, 737",43,5,338,350,Sociology; Library science; Garcia; Knowledge organization; Ethical issues; Information science,,,,,https://repositorio.unesp.br/handle/11449/178188 http://dx.doi.org/10.5771/0943-7444-2016-5-338,http://dx.doi.org/10.5771/0943-7444-2016-5-338,,10.5771/0943-7444-2016-5-338,2801615836,,0,,3
123-296-087-899-974,,,2017,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-2,,10.5771/0943-7444-2017-2,,,0,,0
123-754-089-396-735,"Nonknowledge: The Bibliographical Organization of Ignorance, Stupidity, Error, and Unreason: Part One",2015-07-31,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jay H. Bernstein,,36,1,249,260,Epistemology; Sociology; Stupidity; Irrationality; Ignorance; Knowledge organization,,,,,https://academicworks.cuny.edu/kb_pubs/17/ https://academicworks.cuny.edu/cgi/viewcontent.cgi?article=1041&context=kb_pubs,https://academicworks.cuny.edu/kb_pubs/17/,,,2229713305,,0,000-113-850-038-074; 001-759-543-067-376; 007-567-426-184-954; 008-493-698-295-823; 017-337-230-577-43X; 021-819-703-981-923; 031-171-404-045-821; 034-044-580-325-790; 034-900-086-674-281; 036-386-830-055-002; 037-373-691-144-016; 040-576-504-899-105; 044-412-527-477-970; 047-573-472-528-908; 050-056-249-359-710; 051-496-023-020-525; 060-114-044-292-490; 064-134-577-645-977; 069-257-177-589-760; 071-007-428-349-404; 075-463-689-410-642; 079-740-498-922-416; 081-605-806-444-701; 083-103-671-012-428; 087-033-309-941-253; 087-679-282-812-998; 113-717-751-245-339; 147-415-705-519-511; 147-587-264-946-331; 164-175-638-262-862; 169-142-105-636-279; 189-436-547-012-227; 192-775-182-679-006; 193-091-232-715-300; 194-391-518-246-985,4
124-175-950-987-365,Systems Theory and its Relevance to Documentary Classification,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,Germany,Douglas J. Foskett,,44,2,129,134,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-2-129,,10.5771/0943-7444-2017-2-129,,,0,,0
124-633-955-849-311,"Day, Ronald E. 2014 Indexing it All: The Subject in the Age of Documentation, Information, and Data. History and Foundations of Information Science",,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Laura Ridenour,,43,4,306,309,Library science; Documentation; Search engine indexing; History; Information science,,,,,http://dx.doi.org/10.5771/0943-7444-2016-4-306,http://dx.doi.org/10.5771/0943-7444-2016-4-306,,10.5771/0943-7444-2016-4-306,2801975559,,0,,0
125-301-759-983-543,Enriching Semantic Relations of Basic Sciences Ontology,,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Fatemeh Ejei; Molouk Sadat Hosseini Beheshti; Taghi Rajabi; Zeinab Ejehi,,44,5,318,325,World Wide Web; Ontology; Computer science,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-5-318,http://dx.doi.org/10.5771/0943-7444-2017-5-318,,10.5771/0943-7444-2017-5-318,2779992111,,0,,0
125-768-758-953-130,“Priorities of Arrangement” or a “Hierarchy of Oppressions?”: Perspectives on Intersectionality in Knowledge Organization,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Melodie J. Fox,,43,5,373,383,Epistemology; Sociology; Knowledge organization; Intersectionality; Hierarchy,,,,,http://dx.doi.org/10.5771/0943-7444-2016-5-373,http://dx.doi.org/10.5771/0943-7444-2016-5-373,,10.5771/0943-7444-2016-5-373,2800645042,,0,013-578-498-499-921; 036-510-640-043-153; 037-023-518-698-226; 041-719-073-524-978; 065-904-286-584-080; 104-511-034-288-619; 109-185-475-835-076; 143-268-342-137-094; 144-088-996-132-047; 151-100-463-755-64X; 161-752-846-263-489; 166-262-472-583-495; 174-812-603-865-761,1
127-475-456-358-110,The Representation of Ethics and Knowledge Organization in the WoS and LISTA Databases,,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Daniel Martínez-Ávila; José Augusto Chaves Guimarães; Fabio Assis Pinho; Melodie J. Fox,"Department of Information Science Sao Paulo State University - UNESP, Av. Hygino Muzzi Filho, 737",42,5,269,275,Sociology; Library science; Knowledge organization; Information science,,,,,https://repositorio.unesp.br/bitstream/11449/177756/1/2-s2.0-84956670254.pdf http://dx.doi.org/10.5771/0943-7444-2015-5-269 https://repositorio.unesp.br/handle/11449/177756,http://dx.doi.org/10.5771/0943-7444-2015-5-269,,10.5771/0943-7444-2015-5-269,2806465012,,0,,0
127-544-802-079-066,Impressum,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,5,439,440,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-5-439,,10.5771/0943-7444-2018-5-439,,,0,,0
127-594-948-678-753,Mathematical Theory of Classification,,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Daniel Parrochia,,45,2,184,201,Mathematical theory; Calculus; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2018-2-184,http://dx.doi.org/10.5771/0943-7444-2018-2-184,,10.5771/0943-7444-2018-2-184,2807242141,,0,,0
127-655-016-585-334,"Epistemology, Theory, and Methodology in Knowledge Organization: Toward a Classification, Metatheory, and Research Framework",2016-12-04,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Joseph T. Tennis,"This paper proposes a preliminary classification of knowledge organization research, divided among epistemology, theory, and methodology plus three spheres of research: design, study, and critique. This work is situated in a metatheoretical framework, drawn from sociological thought. Example works are presented along with preliminary classification. The classification is then briefly described as a comparison tool which can be used to demonstrate overlap and divergence in cognate discourses of knowledge organization (such as ontology engineering).",35,2-3,102,112,Epistemology; Situated; Conceptual framework; Sociology; Ontology; Cognate; Ontology engineering; Knowledge organization; Metatheory; Scientific method,,,,,https://digital.lib.washington.edu:443/researchworks/handle/1773/37976 https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID2879014_code2186815.pdf?abstractid=2879014&mirid=1&type=2 https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2879014 http://faculty.washington.edu/jtennis/Publications_files/Tennis2008KOEpist.pdf,http://dx.doi.org/10.5771/0943-7444-2008-2-3-102,,10.5771/0943-7444-2008-2-3-102,2405849042,,0,001-464-919-938-400; 004-240-625-713-43X; 005-766-981-957-927; 007-716-747-884-19X; 009-893-668-495-073; 011-023-525-068-341; 013-555-513-827-339; 014-462-144-123-46X; 018-426-685-841-728; 020-342-173-597-681; 029-789-597-738-837; 030-774-185-956-209; 032-388-474-318-614; 032-707-045-927-425; 033-657-410-757-529; 037-017-644-892-176; 037-590-068-727-210; 038-249-176-007-541; 044-501-838-301-547; 047-173-765-684-08X; 055-643-873-146-477; 055-651-513-963-860; 056-023-122-194-370; 058-129-683-306-203; 058-304-702-523-330; 059-438-671-773-803; 060-719-330-389-965; 065-777-990-111-851; 083-103-671-012-428; 083-832-868-153-97X; 085-025-022-322-17X; 094-546-109-303-537; 095-068-472-945-078; 105-236-915-459-96X; 107-798-551-789-219; 116-876-239-176-116; 121-371-569-734-130; 123-890-024-105-075; 129-518-699-808-841; 131-077-507-941-789; 140-752-865-046-904; 142-503-089-740-746; 146-414-816-725-544; 148-571-180-308-199; 188-549-576-460-277; 195-539-028-993-237,28
129-335-229-947-343,Where is Childrens' Voice in KO?,,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jihee Beak,"The purpose of this paper is to discuss the ethical considerations of knowledge organization systems in light of children's perspectives by applying previous literature from Smiraglia's bibliocentrism (2009), Bhaba's third space theory (1994), Vygotsky's zone of proximal development (1978), and Tennis's ethical rationale (2013). Given that there is a lack of attention and consideration in knowledge organization systems for children, it is not absurd to claim that children in the knowledge organization domain tend to be treated as a marginalized user group. Where can we find children's voices in knowledge organization systems? How were these systems designed? The questions regarding the ethical considerations are discussed. This paper contributes to elevate awareness of current problems in knowledge organization systems for children and bring ethical attention to develop knowledge organization systems for children.",42,5,284,289,Epistemology; Zone of proximal development; Social exclusion; Sociology; Body of knowledge; Third Space Theory; Information space; Knowledge organization; User group,,,,,"https://www.scholarmate.com/indexhtml/detail/xix5vXwtEv1RFpTq1Hgurg%3D%3D,17,zh_cn.html http://dx.doi.org/10.5771/0943-7444-2015-5-284",http://dx.doi.org/10.5771/0943-7444-2015-5-284,,10.5771/0943-7444-2015-5-284,2628372584,,0,,0
129-410-674-291-626,"Editorial: Why This Journal? From International Classification volume 1, no. 1: 1974",,2014,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,6,465,467,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-6-465,,10.5771/0943-7444-2014-6-465,,,0,,0
129-436-168-718-733,Index to Volume 44 (2017),,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,1,91,92,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-1-91,,10.5771/0943-7444-2018-1-91,,,0,,0
129-504-756-103-235,Construction and Evaluation of Hierarchical Structures of Indexing Languages for Online Catalogs of Libraries: An Experience of the São Paulo State University (UNESP),,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Mariangela Spotti Lopes Fujita; Walter Moreira; Luciana Beatriz Dos Piovezan Santos; Maria Carolina E. Andrade Cruz; Rosane Rodrigues De Barros Ribas,"Researcher of Information Science Academic Program Sao Paulo State University-UNESP, Av. Hygino Muzzi Filho, 737",45,3,220,231,Sociology; Library science; Academic program; Search engine indexing; Information science,,,,,https://www.nomos-elibrary.de/10.5771/0943-7444-2018-3-220/construction-and-evaluation-of-hierarchical-structures-of-indexing-languages-for-online-catalogs-of-libraries-an-experience-of-the-sao-paulo-state-university-unesp-jahrgang-45-2018-heft-3,http://dx.doi.org/10.5771/0943-7444-2018-3-220,,10.5771/0943-7444-2018-3-220,2807959957,,0,,0
129-817-282-127-901,"Loveman, Mara. 2014. National Colors: Racial Classification and the State in Latin America. Oxford University Press.",,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Mario Barité; Melissa Solimano,,44,5,380,383,Latin Americans; Ethnology; Racial classification; History,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-5-380,http://dx.doi.org/10.5771/0943-7444-2017-5-380,,10.5771/0943-7444-2017-5-380,2779817748,,0,,0
129-886-087-785-211,,,2017,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,8,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-8,,10.5771/0943-7444-2017-8,,,0,,0
129-985-247-082-667,Integrative Levels,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Michael Kleineberg,,44,5,349,379,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-5-349,,10.5771/0943-7444-2017-5-349,,,0,,3
130-196-812-465-729,Geographic Knowledge Organization: Critical Cartographic Cataloging and Place-Names in the Geoweb,,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Bradley Wade Bishop; Heather Lea Moulaison; Christin Lee Burwell,,42,4,199,210,Toponymy; Library science; Geography; Geoweb; Cataloging; Knowledge organization,,,,,http://dx.doi.org/10.5771/0943-7444-2015-4-199,http://dx.doi.org/10.5771/0943-7444-2015-4-199,,10.5771/0943-7444-2015-4-199,2805289324,,0,,3
130-345-560-495-003,"Methods, Theoretical Frameworks and Hope for Knowledge Organization",,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Daniel Martínez-Ávila; Jihee Beak,"Sao Paulo State Univ UNESP, Grad Sch Informat Sci, Av Hygino Muzzi Filho 7378, BR-17525900 Marilia, SP, Brazil",43,5,358,366,Sociology; Pedagogy; Knowledge organization,,,,,https://repositorio.unesp.br/handle/11449/168866 http://dx.doi.org/10.5771/0943-7444-2016-5-358,http://dx.doi.org/10.5771/0943-7444-2016-5-358,,10.5771/0943-7444-2016-5-358,2800280574,,0,,2
130-894-082-458-25X,Titelei/Inhaltsverzeichnis,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,1,1,2,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-1-1,,10.5771/0943-7444-2018-1-1,,,0,,0
130-972-837-532-763,A Human Experience Realist Ontology in Basic Formal Ontology,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,James D. Smith,,43,7,502,516,World Wide Web; Ontology; Basic Formal Ontology; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2016-7-502,http://dx.doi.org/10.5771/0943-7444-2016-7-502,,10.5771/0943-7444-2016-7-502,2801549188,,0,,0
131-307-974-810-498,Titelei/Inhaltsverzeichnis,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,3,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-3-i,,10.5771/0943-7444-2018-3-i,,,0,,0
133-172-126-860-422,Subject (of Documents),,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Birger Hjørland,,44,1,55,64,Computer science; Linguistics,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-1-55,http://dx.doi.org/10.5771/0943-7444-2017-1-55,,10.5771/0943-7444-2017-1-55,2777574424,,0,,2
133-953-640-367-501,Books Recently Published,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,5,384,384,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-5-384,,10.5771/0943-7444-2017-5-384,,,0,,0
135-085-916-364-287,Keywords Redux—An Editorial,,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Richard P. Smiraglia,,42,1,4,8,Philosophy; Redux; Classics,,,,,http://dx.doi.org/10.5771/0943-7444-2015-1-4,http://dx.doi.org/10.5771/0943-7444-2015-1-4,,10.5771/0943-7444-2015-1-4,2805464109,,0,,0
135-414-395-719-541,Aliens in the Library: The Classification of Migration,,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Eve Lacey,,45,5,358,379,Geography; Genealogy,,,,,https://www.repository.cam.ac.uk/handle/1810/287838,http://dx.doi.org/10.5771/0943-7444-2018-5-358,,10.5771/0943-7444-2018-5-358,2898487403,,0,,0
136-929-137-424-66X,Automated Classification of Textual Documents Based on a Controlled Vocabulary in Engineering,2014-01-01,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Koraljka Golub; Thierry Hamon; Anders Ardö,"Automated subject classification has been a challenging research issue for many years now, receiving particular attention in the past decade due to rapid increase of digital documents. The most frequent approach to automated classification is machine learning. It, however, requires training documents and performs well on new documents only if these are similar enough to the former. We explore a string-matching algorithm based on a controlled vocabulary, which does not require training documents--instead it reuses the intellectual work put into creating the controlled vocabulary. Terms from the Engineering Information thesaurus and classification scheme were matched against title and abstract of engineering papers from the Compendex database. Simple string-matching was enhanced by several methods such as term weighting schemes and cut-offs, exclusion of certain terms, and enrichment of the controlled vocabulary with automatically extracted terms. The best results are 76% recall when the controlled vocabulary is enriched with new terms, and 79% precision when certain terms are excluded. Precision of individual classes is up to 98%. These results are comparable to state-of-the-art machine-learning algorithms.",34,4,247,263,Recall; Controlled vocabulary; Search algorithm; Classification scheme; Artificial intelligence; Weighting; Natural language processing; Speech recognition; Computer science; If and only if; Index term; Information engineering,,,,,http://www.diva-portal.org/smash/record.jsf?pid=diva2:747726 https://portal.research.lu.se/portal/en/publications/automated-classification-of-textual-documents-based-on-a-controlled-vocabulary-in-engineering(1f9866fd-1d22-403b-b6a2-8bad72a93bc2).html http://lup.lub.lu.se/record/609194,http://dx.doi.org/10.5771/0943-7444-2007-4-247,,10.5771/0943-7444-2007-4-247,1789611980,,0,001-159-184-276-045; 004-446-332-271-977; 005-288-279-802-34X; 012-751-016-406-463; 030-970-704-488-346; 050-464-567-536-076; 050-649-404-159-190; 061-815-654-893-611; 083-251-265-050-378; 093-342-291-216-462; 094-160-922-108-652; 106-406-858-675-097; 125-668-699-142-523; 128-237-862-832-618; 159-118-916-877-954; 165-806-066-620-250; 177-175-750-040-989; 182-872-147-730-736,4
139-200-878-658-757,Books Recently Published,,2014,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,3,258,260,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-3-258,,10.5771/0943-7444-2014-3-258,,,0,,0
139-218-229-069-691,Books Recently Published,,2014,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,4,335,337,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-4-335,,10.5771/0943-7444-2014-4-335,,,0,,0
139-307-566-903-59X,"Dynamism and Stability in Knowledge Organization: From one Conference to Another: Toronto 2000, Lille 2001",2016-03-06,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Widad Mustafa El Hadi; Clément Arsenault,,39,4,255,258,Sociology; Management; Dynamism; Knowledge organization,,,,,https://hal.univ-lille.fr/hal-01283698,http://dx.doi.org/10.5771/0943-7444-2012-4-255,,10.5771/0943-7444-2012-4-255,2810235278,,0,,1
139-988-269-376-080,Titelei/Inhaltsverzeichnis,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,7,467,468,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-7-467,,10.5771/0943-7444-2017-7-467,,,0,,0
140-517-395-207-696,"Interdisciplinary Knowledge Organization by Rick Szostak, Claudio Gnoli, and María López-Huertas. Cham: Springer, 2016",,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Michael Kleineberg,,43,8,663,667,Sociology; Humanities; Knowledge organization,,,,,http://dx.doi.org/10.5771/0943-7444-2016-8-663,http://dx.doi.org/10.5771/0943-7444-2016-8-663,,10.5771/0943-7444-2016-8-663,2800194468,,0,,1
140-559-731-431-378,Experience-Oriented Knowledge Organisation for the Transference of Scientific Knowledge from Universities to SMEs,2018-02-19,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Marianne Lykke; Sarai Løkkegaard; Christian Jantzen,,45,2,137,151,Business; Sociology of scientific knowledge; Knowledge organization; Knowledge organisation; Knowledge management,,,,,https://www.forskningsdatabasen.dk/catalog/2396572874 https://vbn.aau.dk/da/publications/experienceoriented-knowledge-organisation-for-the-transference-of-scientific-knowledge-from-universities-to-smes(3cba254d-5f13-4f3a-a319-97c78474e27c).html https://vbn.aau.dk/da/publications/experience-oriented-knowledge-organisation-for-the-transference-o https://vbn.aau.dk/files/269880037/ISKO_UK_Sep2017.pdf,http://dx.doi.org/10.5771/0943-7444-2018-2-137,,10.5771/0943-7444-2018-2-137,2788855780,,0,,2
140-694-898-411-936,,,2016,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,43,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-1,,10.5771/0943-7444-2016-1,,,0,,0
142-447-860-779-414,Organizing Knowledge in Museums: A Review of Concepts and Concerns,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Hannah Turner,,44,7,472,484,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-7-472,,10.5771/0943-7444-2017-7-472,,,0,,0
142-504-547-989-851,The Network Pattern of Journal Knowledge Transfer in Library and Information Science in China,,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Rongying Zhao; Shengnan Wu,,41,4,276,287,World Wide Web; China; Knowledge transfer; Network pattern; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2014-4-276,http://dx.doi.org/10.5771/0943-7444-2014-4-276,,10.5771/0943-7444-2014-4-276,2810415286,,0,,6
143-541-037-583-13X,Books Recently Published,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,2,135,138,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-2-135,,10.5771/0943-7444-2017-2-135,,,0,,0
144-084-194-019-116,Launching the ISKO Encyclopedia of Knowledge Organization,,2016,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,43,6,474,474,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-6-474,,10.5771/0943-7444-2016-6-474,,,0,,0
144-215-995-161-355,Impressum,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,7,641,642,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-7-641,,10.5771/0943-7444-2018-7-641,,,0,,0
