Lens ID,097-421-372-053-520,116-509-832-503-46X,043-454-317-567-459,036-149-448-029-082,062-055-064-561-85X,061-018-838-320-648,179-132-294-510-213,078-881-949-441-033,116-085-787-369-516,046-376-269-492-795,066-382-980-653-77X,027-396-266-532-738,025-320-084-599-970,118-102-398-817-762,131-292-364-160-556,060-372-899-346-10X,059-611-580-408-33X,007-409-477-173-741,045-388-908-940-286,063-359-887-330-154,Lens ID
152-347-604-820-830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030055886225439,152-347-604-820-830
160-606-850-771-257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160-606-850-771-257
164-643-190-599-559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188183250349052,164-643-190-599-559
167-707-200-597-186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082122949085042,167-707-200-597-186
174-766-280-588-960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449379422380429,174-766-280-588-960
185-847-512-601-188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185-847-512-601-188
193-381-516-111-686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092366577452755,193-381-516-111-686
002-733-369-145-420,0.0,0.0,0.0,0.0,0.0378582801641429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509279540306672,0.0,0.060649952600855,0.0,0.0,0.0,002-733-369-145-420
006-687-633-497-865,0.0,0.0,0.0,0.0,0.0692439373537653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388402585587011,0.0,0.0478206701807266,0.0,0.0,0.0,006-687-633-497-865
013-353-791-759-027,0.0,0.0,0.0,0.0,0.0766061307392685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267041026799062,0.0,0.0202483059861867,0.0,0.0,0.0,013-353-791-759-027
013-636-309-273-433,0.0,0.0,0.0,0.0,0.0611281423492507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179130932260611,0.0,0.0063627978314773,0.0,0.0,0.0,013-636-309-273-433
014-665-421-131-071,0.0,0.0,0.0,0.0,0.0236244082423008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305425610356944,0.0,0.0208071380512744,0.0,0.0,0.0,014-665-421-131-071
016-780-208-466-573,0.0,0.0,0.0,0.0,0.003492011791094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023996866899839,0.0,0.0156876371084361,0.0,0.0,0.0,016-780-208-466-573
019-513-098-708-289,0.0,0.0,0.0,0.0,0.0470205188036544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072539604224838,0.0,0.0409679112283852,0.0,0.0,0.0,019-513-098-708-289
033-140-945-207-53X,0.0,0.0,0.0,0.0,0.0660141369587034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455597791557789,0.0,0.0348731022948265,0.0,0.0,0.0,033-140-945-207-53X
033-950-497-342-66X,0.0,0.0,0.0,0.0,0.0515990474242317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246557969448308,0.0,0.0621357958740359,0.0,0.0,0.0,033-950-497-342-66X
034-374-636-579-338,0.0,0.0,0.0,0.0,0.0996267944508193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845552061952731,0.0,0.0624318552680236,0.0,0.0,0.0,034-374-636-579-338
034-937-628-469-063,0.0,0.0,0.0,0.0,0.0793180239012278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044936760038427,0.0,0.0384764987344271,0.0,0.0,0.0,034-937-628-469-063
037-935-884-055-847,0.0,0.0,0.0,0.0,0.0718803306889184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689212516117037,0.0,0.0553766723357252,0.0,0.0,0.0,037-935-884-055-847
038-170-805-379-451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224462614392907,0.0,0.0021342318580047,0.0,0.0,0.0,038-170-805-379-451
038-737-526-962-518,0.0,0.0,0.0,0.0,0.0395229524976134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0871018912502122,0.0,0.0369914025383994,0.0,0.0,0.0,038-737-526-962-518
044-023-593-835-730,0.0,0.0,0.0,0.0,0.0300129571303522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444402665120033,0.0,0.0383460596433506,0.0,0.0,0.0,044-023-593-835-730
046-402-144-705-650,0.0,0.0,0.0,0.0,0.0584178088285359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501248210535042,0.0,0.0084596673513849,0.0,0.0,0.0,046-402-144-705-650
046-947-454-102-783,0.0,0.0,0.0,0.0,0.0824428788973853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091561859265543,0.0,0.0466252104032602,0.0,0.0,0.0,046-947-454-102-783
048-127-750-639-998,0.0,0.0,0.0,0.0,0.0832215482360441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0610912978662429,0.0,0.0416652246053559,0.0,0.0,0.0,048-127-750-639-998
048-970-965-076-466,0.0,0.0,0.0,0.0,0.0882521701707516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569983690886842,0.0,0.0837257020048704,0.0,0.0,0.0,048-970-965-076-466
051-858-967-360-549,0.0,0.0,0.0,0.0,0.011395418690941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033556969166059,0.0,0.0019853069020522,0.0,0.0,0.0,051-858-967-360-549
054-076-780-075-898,0.0,0.0,0.0,0.0,0.0413715435323899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061015227584337,0.0,0.0305122177345962,0.0,0.0,0.0,054-076-780-075-898
056-843-928-028-56X,0.0,0.0,0.0,0.0,0.0067431074302821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080550229831271,0.0,0.0,0.0,0.0,0.0,056-843-928-028-56X
056-979-885-047-930,0.0,0.0,0.0,0.0,0.0242174210279398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449797261453714,0.0,0.0520483525011555,0.0,0.0,0.0,056-979-885-047-930
057-230-358-061-61X,0.0,0.0,0.0,0.0,0.0899076043739314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791892853836684,0.0,0.060280495286474,0.0,0.0,0.0,057-230-358-061-61X
057-466-204-899-197,0.0,0.0,0.0,0.0,0.0460184649947369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667926398880495,0.0,0.0393936975006941,0.0,0.0,0.0,057-466-204-899-197
064-751-648-054-001,0.0,0.0,0.0,0.0,0.1291238455509532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490713906561948,0.0,0.0837178073566207,0.0,0.0,0.0,064-751-648-054-001
067-195-084-305-016,0.0,0.0,0.0,0.0,0.0283894929958533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519329679687491,0.0,0.0650581956676206,0.0,0.0,0.0,067-195-084-305-016
071-825-816-424-896,0.0,0.0,0.0,0.0,0.0239889003767833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326345369229983,0.0,0.0304634220650825,0.0,0.0,0.0,071-825-816-424-896
072-364-355-191-82X,0.0,0.0,0.0,0.0,0.0839976109336855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186564979393706,0.0,0.0258883083747474,0.0,0.0,0.0,072-364-355-191-82X
076-147-310-562-230,0.0,0.0,0.0,0.0,0.0685056600180004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372212090712715,0.0,0.064462436549916,0.0,0.0,0.0,076-147-310-562-230
078-012-100-970-29X,0.0,0.0,0.0,0.0,0.0126968132304536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263637835546641,0.0,0.0144416797956829,0.0,0.0,0.0,078-012-100-970-29X
081-472-552-790-009,0.0,0.0,0.0,0.0,0.016593756705399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166246010652356,0.0,0.0031486703111805,0.0,0.0,0.0,081-472-552-790-009
087-931-774-679-603,0.0,0.0,0.0,0.0,0.0269363009625424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456151332269419,0.0,0.0118384992759089,0.0,0.0,0.0,087-931-774-679-603
088-963-079-143-906,0.0,0.0,0.0,0.0,0.0445033833407091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220706485886406,0.0,0.0591741406593308,0.0,0.0,0.0,088-963-079-143-906
089-926-127-972-615,0.0,0.0,0.0,0.0,0.0267549163474026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0794605654689163,0.0,0.0117481400683973,0.0,0.0,0.0,089-926-127-972-615
090-891-932-202-646,0.0,0.0,0.0,0.0,0.0440009448994956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647017364565667,0.0,0.0056118145233421,0.0,0.0,0.0,090-891-932-202-646
093-946-427-403-951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070702895436014,0.0,0.0029340239282938,0.0,0.0,0.0,093-946-427-403-951
094-882-702-642-495,0.0,0.0,0.0,0.0,0.0200913188653872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252513687831966,0.0,0.0139758843062932,0.0,0.0,0.0,094-882-702-642-495
094-974-208-048-309,0.0,0.0,0.0,0.0,0.0218894592053711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459604016257109,0.0,0.0009135293547702,0.0,0.0,0.0,094-974-208-048-309
098-551-863-329-618,0.0,0.0,0.0,0.0,0.0172510840044939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179803222969106,0.0,0.0444398640834705,0.0,0.0,0.0,098-551-863-329-618
099-651-790-941-367,0.0,0.0,0.0,0.0,0.0222800031227016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469229457839895,0.0,0.0615877808178403,0.0,0.0,0.0,099-651-790-941-367
103-683-153-528-499,0.0,0.0,0.0,0.0,0.0441877261802409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040563399454584,0.0,0.0695251190543982,0.0,0.0,0.0,103-683-153-528-499
103-743-287-428-874,0.0,0.0,0.0,0.0,0.0086237669616867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274194797550909,0.0,0.0310420626402476,0.0,0.0,0.0,103-743-287-428-874
108-795-741-054-873,0.0,0.0,0.0,0.0,0.0385453070194399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362223623217218,0.0,0.002339858680457,0.0,0.0,0.0,108-795-741-054-873
109-321-719-727-13X,0.0,0.0,0.0,0.0,0.0721938404945091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045241798626175,0.0,0.0375265186986383,0.0,0.0,0.0,109-321-719-727-13X
110-502-601-552-555,0.0,0.0,0.0,0.0,0.0148204578502745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166373248161541,0.0,0.0140298622629016,0.0,0.0,0.0,110-502-601-552-555
115-406-999-927-24X,0.0,0.0,0.0,0.0,0.0158483775809297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385234354261609,0.0,0.090968609042886,0.0,0.0,0.0,115-406-999-927-24X
120-465-396-538-465,0.0,0.0,0.0,0.0,0.0422699525595921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103530427709947,0.0,0.0240497439102261,0.0,0.0,0.0,120-465-396-538-465
122-817-336-993-887,0.0,0.0,0.0,0.0,0.0222595565807334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218123985681706,0.0,0.0551375868777871,0.0,0.0,0.0,122-817-336-993-887
125-672-379-353-323,0.0,0.0,0.0,0.0,0.0211009404863372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019776531833562,0.0,0.0423661764261721,0.0,0.0,0.0,125-672-379-353-323
127-482-211-718-005,0.0,0.0,0.0,0.0,0.0265806963306855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400729775724685,0.0,0.0231592148192253,0.0,0.0,0.0,127-482-211-718-005
127-655-016-585-334,0.0,0.0,0.0,0.0,0.0169408390823759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210902667322183,0.0,0.0087406636500041,0.0,0.0,0.0,127-655-016-585-334
129-335-229-947-343,0.0,0.0,0.0,0.0,0.0166572041463107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496817219617787,0.0,0.0277853071872904,0.0,0.0,0.0,129-335-229-947-343
129-809-003-331-783,0.0,0.0,0.0,0.0,0.0329910821703967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101088260736389,0.0,0.0259048663047575,0.0,0.0,0.0,129-809-003-331-783
132-693-568-339-041,0.0,0.0,0.0,0.0,0.040643630024878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348882182039487,0.0,0.0579494514410505,0.0,0.0,0.0,132-693-568-339-041
138-254-519-618-953,0.0,0.0,0.0,0.0,0.0556770819509082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555522594183477,0.0,0.0792642877626829,0.0,0.0,0.0,138-254-519-618-953
138-259-316-198-621,0.0,0.0,0.0,0.0,0.0779012294501039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354138602992131,0.0,0.0106965491286396,0.0,0.0,0.0,138-259-316-198-621
140-120-127-320-865,0.0,0.0,0.0,0.0,0.0255302871662977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547210348310669,0.0,0.0150424437748091,0.0,0.0,0.0,140-120-127-320-865
141-208-622-576-887,0.0,0.0,0.0,0.0,0.0360477284027757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030434840005992,0.0,0.0329923450722497,0.0,0.0,0.0,141-208-622-576-887
145-431-224-278-742,0.0,0.0,0.0,0.0,0.0388544686403964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813077603983268,0.0,0.0334027932383371,0.0,0.0,0.0,145-431-224-278-742
154-969-566-820-758,0.0,0.0,0.0,0.0,0.0605523555562082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0777266780914584,0.0,0.0574392498230315,0.0,0.0,0.0,154-969-566-820-758
165-093-106-271-191,0.0,0.0,0.0,0.0,0.1300969871446155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092709654187581,0.0,0.0393684408783354,0.0,0.0,0.0,165-093-106-271-191
173-877-453-721-519,0.0,0.0,0.0,0.0,0.0469939645290083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476010386963765,0.0,0.0480923496485895,0.0,0.0,0.0,173-877-453-721-519
179-665-467-280-842,0.0,0.0,0.0,0.0,0.0434792732773897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626511368334241,0.0,0.0746996433956463,0.0,0.0,0.0,179-665-467-280-842
188-130-097-599-287,0.0,0.0,0.0,0.0,0.0513675018714598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683000640156154,0.0,0.0055184650045956,0.0,0.0,0.0,188-130-097-599-287
191-349-254-093-883,0.0,0.0,0.0,0.0,0.0795943085643969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02353753993134,0.0,0.0429277562418803,0.0,0.0,0.0,191-349-254-093-883
191-464-698-912-126,0.0,0.0,0.0,0.0,0.0107632884357274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349106097588202,0.0,0.0080470804465682,0.0,0.0,0.0,191-464-698-912-126
001-281-947-751-975,0.0,0.0,0.0,0.025675665490873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001-281-947-751-975
010-165-399-327-919,0.0,0.0,0.0,0.0455876237778204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030652290839359,0.0,0.0,0.0,0.0,0.0,0.0,010-165-399-327-919
012-309-807-113-075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8396395076228179,0.0,0.0,0.0,0.0,0.0,0.0,012-309-807-113-075
032-920-635-083-229,0.0,0.0,0.0,0.0141449773527679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,032-920-635-083-229
038-455-032-007-224,0.0,0.0,0.0,0.0136391810586993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031311355275443,0.0,0.0,0.0,0.0,0.0,0.0,038-455-032-007-224
039-211-082-250-412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659108774237358,0.0,0.0,0.0,0.0,0.0,0.0,039-211-082-250-412
045-139-449-368-358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594121484761715,0.0,0.0,0.0,0.0,0.0,0.0,045-139-449-368-358
048-107-503-236-974,0.0,0.0,0.0,0.0273422156169501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,048-107-503-236-974
051-455-719-730-276,0.0,0.0,0.0,0.0222997843057178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051193430599467,0.0,0.0,0.0,0.0,0.0,0.0,051-455-719-730-276
054-305-338-343-34X,0.0,0.0,0.0,0.0218980137776677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,054-305-338-343-34X
054-597-134-280-815,0.0,0.0,0.0,0.0326703850476282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,054-597-134-280-815
059-445-824-916-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9163184531716132,0.0,0.0,0.0,0.0,0.0,0.0,059-445-824-916-322
072-262-854-270-373,0.0,0.0,0.0,0.0410431732937514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,072-262-854-270-373
100-758-379-277-21X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659108774237358,0.0,0.0,0.0,0.0,0.0,0.0,100-758-379-277-21X
104-626-130-571-406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9283324534814884,0.0,0.0,0.0,0.0,0.0,0.0,104-626-130-571-406
114-672-389-593-030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112083346989713,0.0,0.0,0.0,0.0,0.0,0.0,114-672-389-593-030
122-790-951-486-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347246590682088,0.0,0.0,0.0,0.0,0.0,0.0,122-790-951-486-150
127-475-456-358-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2767006426539062,0.0,0.0,0.0,0.0,0.0,0.0,127-475-456-358-110
129-504-756-103-235,0.0,0.0,0.0,0.0774296780486135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566399969167352,0.0,0.0,0.0,0.0,0.0,0.0,129-504-756-103-235
130-345-560-495-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7113579677078704,0.0,0.0,0.0,0.0,0.0,0.0,130-345-560-495-003
159-341-018-942-277,0.0,0.0,0.0,0.0559800237788516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159-341-018-942-277
166-898-814-966-01X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597523207878845,0.0,0.0,0.0,0.0,0.0,0.0,166-898-814-966-01X
176-234-799-872-074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207617760602279,0.0,0.0,0.0,0.0,0.0,0.0,176-234-799-872-074
001-254-322-670-872,0.0,0.0,0.0154576245075695,0.0,0.0,0.0434546262622736,0.0812760223434262,0.0288632671680472,0.0,0.0,0.0488139455887856,0.0,0.0363411614442769,0.0,0.0,0.0,0.0,0.0058602491970107,0.0,0.0,001-254-322-670-872
001-759-543-067-376,0.0,0.0,0.0320640180531969,0.0,0.0,0.0363775640267324,0.0102091212572351,0.0348074739562355,0.0,0.0,0.0512690048936438,0.0,0.0145747401355367,0.0,0.0,0.0480953880661755,0.0,0.0051537732844973,0.0,0.0,001-759-543-067-376
002-908-019-710-006,0.0,0.0,0.0128756363583109,0.0,0.0,0.0397000669007755,0.0196987621514918,0.003919727047992,0.0,0.0,0.0264079675942924,0.0,0.0194501294687521,0.0,0.0,0.0,0.0,0.0654343576885565,0.0,0.0,002-908-019-710-006
005-477-590-821-001,0.0,0.0,0.0214318525770174,0.0,0.0,0.0899297783729207,0.0752013790931609,0.0438946862631722,0.0,0.0,0.0383197393494573,0.0,0.068990694314085,0.0,0.0,0.0403181376873818,0.0,0.0648075796561768,0.0,0.0,005-477-590-821-001
006-948-163-366-774,0.0,0.0,0.0256176496264415,0.0,0.0,0.0676878949895775,0.0187418523802721,0.0178140729182676,0.0,0.0,0.0273062896589102,0.0,0.0633683217524117,0.0,0.0,0.0179730261028002,0.0,0.0131876082154292,0.0,0.0,006-948-163-366-774
012-629-049-920-451,0.0,0.0,0.0227331098296043,0.0,0.0,0.0164288027532382,0.0369473864669557,0.0190041600956481,0.0,0.0,0.0094191381556067,0.0,0.0197702210671825,0.0,0.0,0.0351840668707538,0.0,0.0086458306066636,0.0,0.0,012-629-049-920-451
013-302-417-490-03X,0.0,0.0,0.0186627795368052,0.0,0.0,0.0504042924962754,0.0674413477358204,0.0198029242970683,0.0,0.0,0.010002205721919,0.0,0.035326236562694,0.0,0.0,0.0042614867331795,0.0,0.0070235015380314,0.0,0.0,013-302-417-490-03X
013-594-974-562-515,0.0,0.0,0.0,0.0,0.0,0.0817141200193014,0.0170727100297162,0.0,0.0,0.0,0.0108835875776886,0.0,0.007638255399848,0.0,0.0,0.0242384904828247,0.0,0.0271905283321706,0.0,0.0,013-594-974-562-515
019-178-979-244-511,0.0,0.0,0.028603218580256,0.0,0.0,0.0515237717828759,0.020005171023395,0.0150219135584847,0.0,0.0,0.0322227538598758,0.0,0.0437518532736996,0.0,0.0,0.009935527590065,0.0,0.0425963008749019,0.0,0.0,019-178-979-244-511
025-107-741-251-630,0.0,0.0,0.0370066530742347,0.0,0.0,0.0231321448747018,0.0562892413001148,0.0,0.0,0.0,0.0364554806482562,0.0,0.0089056342888746,0.0,0.0,0.0421562091743655,0.0,0.0556732519709874,0.0,0.0,025-107-741-251-630
026-982-172-464-821,0.0,0.0,0.038943591093109,0.0,0.0,0.0307385112681438,0.0115661211117081,0.0230286114843957,0.0,0.0,0.0795326088099908,0.0,0.0224727918073996,0.0,0.0,0.0106288199837351,0.0,0.0270571535766343,0.0,0.0,026-982-172-464-821
030-902-854-635-052,0.0,0.0,0.0171454683488134,0.0,0.0,0.0747364636961847,0.0,0.0,0.0,0.0,0.0441596673366868,0.0,0.0520386575392386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,030-902-854-635-052
030-929-233-804-44X,0.0,0.0,0.0327960089382258,0.0,0.0,0.041003118588721,0.0910253033093753,0.0346378121294887,0.0,0.0,0.0440103413131543,0.0,0.0782434285624433,0.0,0.0,0.0158207609050882,0.0,0.0703859186444793,0.0,0.0,030-929-233-804-44X
031-650-207-787-672,0.0,0.0,0.0422416704725459,0.0,0.0,0.0804607267598734,0.0230379054148898,0.0438262709439617,0.0,0.0,0.0722984586882244,0.0,0.0105020229385394,0.0,0.0,0.0353505324234352,0.0,0.0359315008835365,0.0,0.0,031-650-207-787-672
031-740-156-435-499,0.0,0.0,0.0346043902875161,0.0,0.0,0.0335484886039103,0.0346588203007229,0.0610035714161107,0.0,0.0,0.0346696926609864,0.0,0.0436465669373791,0.0,0.0,0.0294399376592903,0.0,0.05294051491435,0.0,0.0,031-740-156-435-499
036-074-742-305-080,0.0,0.0,0.0190637689552115,0.0,0.0,0.031029135154707,0.0597055428346744,0.0164660266332078,0.0,0.0,0.0668063730187132,0.0,0.0728200747195059,0.0,0.0,0.0395324434481342,0.0,0.0445383755915973,0.0,0.0,036-074-742-305-080
039-890-704-429-132,0.0,0.0,0.0100488496941272,0.0,0.0,0.0356930539725525,0.0484040086394964,0.0327891129619823,0.0,0.0,0.0174050046256358,0.0,0.0117029679831119,0.0,0.0,0.0232003850550771,0.0,0.030047537935446,0.0,0.0,039-890-704-429-132
040-208-896-050-485,0.0,0.0,0.0142897685270434,0.0,0.0,0.035614304528855,0.0703530689062564,0.0147639533742788,0.0,0.0,0.0388892427390521,0.0,0.0277373925804725,0.0,0.0,0.0473340388635886,0.0,0.0343935015684689,0.0,0.0,040-208-896-050-485
043-251-321-340-134,0.0,0.0,0.0,0.0,0.0,0.0537977232492655,0.0872622808197753,0.0259176346082971,0.0,0.0,0.0357633201498409,0.0,0.0101602609759716,0.0,0.0,0.0268981309355639,0.0,0.0587621622544841,0.0,0.0,043-251-321-340-134
046-846-411-960-590,0.0,0.0,0.0138292861657961,0.0,0.0,0.0161865593668051,0.0329124992496842,0.0329064871591863,0.0,0.0,0.0171995690415959,0.0,0.0142510317058368,0.0,0.0,0.0327797344445092,0.0,0.0264330662030312,0.0,0.0,046-846-411-960-590
053-719-795-895-127,0.0,0.0,0.0159568849251206,0.0,0.0,0.0655647502763207,0.0096460218543271,0.0044961682175267,0.0,0.0,0.00931058585115,0.0,0.08652602657541,0.0,0.0,0.0230808660309053,0.0,0.0574711222041602,0.0,0.0,053-719-795-895-127
